Price,Levy,Manufacturer,Model,Prod._year,Category,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box_type,Drive_wheels,Color,Airbags
11447,934,42,512,2015,3,No,4,2.5,96000,4,3,3,7,10
62697,880,50,680,2018,3,Yes,4,1.6,32000,4,2,3,13,4
188,585,50,649,2013,3,Yes,4,1.8,139125,4,2,3,12,12
627,781,37,573,2012,3,Yes,2,2.5,151195,4,2,3,13,12
6272,906,22,135,2005,2,No,4,1.5,190000,4,1,3,8,2
23521,862,37,913,2011,7,No,4,2.5,172800,4,2,3,11,12
8154,906,41,606,2009,3,No,4,2.0,75000,4,4,3,12,0
17449,642,40,859,2012,7,Yes,7,2.0,152595,4,2,3,13,4
22580,779,37,573,2013,3,Yes,4,2.5,125000,4,3,3,11,12
10349,1079,37,531,2018,7,Yes,4,2.0,38712,4,2,3,12,12
7997,906,47,541,2002,7,No,4,2.0,158000,4,2,2,7,8
6429,1325,37,573,2019,3,Yes,4,2.5,4565,4,2,3,13,12
188,1172,36,405,2011,7,Yes,2,3.5,101816,6,2,2,11,12
7119,836,50,680,2010,3,Yes,3,2.0,81248,4,2,3,12,4
15367,906,32,593,1996,6,No,7,2.8,160000,4,2,2,1,1
18817,906,37,618,2012,2,Yes,2,1.5,112000,4,2,3,11,10
19444,530,50,683,2013,2,Yes,7,1.6,58000,4,3,3,12,8
39226,640,50,1123,2013,7,Yes,7,2.0,139488,4,2,3,11,4
5802,1055,46,455,2013,3,Yes,7,3.5,107800,6,2,1,13,12
24932,1017,42,958,2017,7,No,4,2.0,15052,4,2,2,12,9
37564,891,50,1123,2016,7,Yes,7,2.0,151193,4,2,3,13,4
7527,906,37,179,2003,6,Yes,1,2.0,210000,4,2,1,11,8
627,1058,46,455,2012,3,Yes,7,3.5,318285,6,2,2,11,12
21395,730,50,649,2016,3,Yes,3,1.6,138241,4,2,3,13,4
784,781,42,329,2012,7,Yes,2,2.5,95349,4,2,3,16,0
45342,765,54,1075,2015,7,Yes,7,2.0,106055,4,2,3,11,4
12544,906,40,609,2013,2,No,4,1.8,160000,4,4,3,16,6
10192,505,42,512,2018,3,Yes,2,2.0,28813,4,2,3,16,12
32929,906,46,928,2012,3,Yes,4,1.8,99000,4,2,1,5,12
5331,906,48,504,2003,3,No,4,2.2,144000,6,3,1,16,6
14426,779,17,931,2013,3,Yes,4,2.5,92800,4,2,3,7,12
21639,1058,22,620,2012,7,No,4,3.5,132000,6,3,2,7,12
17562,779,37,573,2013,3,No,2,2.5,75000,4,2,3,13,12
13328,1399,36,405,2010,7,Yes,2,3.5,186005,6,2,2,7,12
6272,906,58,225,1999,11,No,4,1.6,223000,4,4,3,11,8
45473,1091,37,913,2016,7,No,4,2.5,60800,4,2,2,11,12
65052,1079,50,680,2018,3,Yes,4,2.0,27448,4,2,3,11,4
7840,906,21,251,2003,3,No,4,2.0,217000,4,3,2,7,2
4861,1324,37,733,2010,7,Yes,2,3.3,264877,6,2,2,12,12
7213,924,37,96,2011,7,Yes,4,2.7,108398,4,2,2,7,12
49143,891,50,805,2016,5,Yes,4,2.0,112032,4,2,3,12,4
21953,1211,46,713,2010,3,Yes,4,3.0,118000,6,3,1,11,12
2509,761,37,497,2010,7,Yes,2,1.8,256966,4,2,3,16,12
15681,906,46,491,2004,3,Yes,1,3.2,290000,6,3,2,6,10
8467,906,46,302,2000,3,No,1,2.4,256000,6,3,1,16,6
1019,769,40,26,2011,7,Yes,4,2.2,126765,4,2,3,11,12
24148,906,37,934,2012,2,Yes,2,1.8,80000,4,2,3,7,8
15053,584,37,365,2014,3,Yes,4,1.8,85500,4,3,3,5,12
8154,919,48,788,2012,7,Yes,7,3.0,103458,6,2,2,12,0
19444,562,40,454,2015,3,Yes,4,1.4,88000,4,2,3,12,12
5018,697,47,1062,2015,3,Yes,4,1.8,64522,4,2,3,13,12
8624,906,22,262,2007,2,Yes,4,1.6,150000,4,4,3,11,6
17948,707,50,1038,2011,7,Yes,7,2.0,191490,4,2,3,13,4
13172,906,42,482,2012,2,No,4,1.6,88000,4,2,3,2,6
7840,906,45,254,2003,5,Yes,4,1.6,171770,4,1,3,11,4
12544,906,47,1062,2008,5,Yes,4,1.8,222680,4,2,3,5,6
25,906,22,262,2006,2,Yes,3,1.5,178000,5,2,3,1,7
9095,1018,42,329,2011,7,Yes,4,3.0,70000,6,3,2,13,8
9408,906,42,603,1998,11,No,7,2.5,228000,4,4,1,12,2
6900,906,7,230,1997,7,No,4,1.7,200000,4,4,2,1,0
21482,906,42,512,2017,3,Yes,4,2.5,98000,4,3,3,11,8
21326,1399,46,455,2010,3,Yes,4,3.5,140000,6,2,1,16,8
23834,642,30,925,2012,7,Yes,4,2.0,192840,4,2,2,5,12
16621,638,38,660,2014,3,Yes,4,2.0,44768,4,2,3,7,4
6272,906,47,175,1998,7,No,1,2.0,20000,4,2,2,7,5
35005,1091,50,1037,2016,6,Yes,7,2.5,113293,4,2,3,12,4
10036,906,22,323,2005,6,No,4,2.0,111000,4,2,3,13,2
24148,906,37,573,2012,3,Yes,4,2.5,160800,6,3,3,11,12
4077,753,50,680,2012,3,Yes,2,2.4,259934,4,2,3,5,0
22894,1086,40,1003,2012,5,No,4,3.6,131200,6,3,1,11,0
51746,906,50,1076,2014,7,Yes,7,2.0,50000,4,3,2,9,8
21953,906,50,806,2013,2,Yes,4,1.8,118400,4,3,3,12,6
19130,1292,46,781,2016,7,Yes,4,3.0,49499,6,2,2,7,0
45160,906,50,1123,2014,7,Yes,7,2.0,69000,4,3,2,7,10
10663,586,37,497,2012,2,No,2,1.8,87000,4,2,3,16,7
5018,779,37,573,2013,3,Yes,2,2.5,190549,4,2,3,11,12
9095,934,36,772,2015,3,Yes,4,2.5,101280,6,2,1,12,12
21950,1079,35,876,2018,3,Yes,4,2.0,18283,4,2,2,11,10
5331,765,22,141,2015,3,Yes,4,2.0,70395,4,2,3,12,12
10036,906,37,497,2005,3,No,2,1.5,21245,4,1,3,4,4
19444,906,42,603,2008,4,No,7,2.4,214000,4,4,1,10,2
29793,640,35,245,2013,3,Yes,4,2.0,176000,4,3,3,13,10
5018,779,37,573,2013,3,Yes,2,2.5,190549,4,2,3,11,12
10976,893,50,505,2008,3,Yes,4,1.6,136935,4,2,3,7,4
7213,891,46,713,2016,3,Yes,4,2.0,76218,4,2,2,11,12
18817,906,37,573,2010,3,No,2,2.4,80000,4,2,3,4,8
15681,891,50,680,2016,3,Yes,3,2.0,301827,4,2,3,7,4
9879,1058,37,733,2012,7,Yes,2,3.5,157211,6,2,2,12,12
13015,781,37,573,2012,3,No,2,2.5,118882,4,3,3,5,12
2352,503,47,1062,2012,7,Yes,2,1.5,146403,4,2,3,12,0
75266,906,48,788,2015,7,Yes,4,3.0,53638,6,3,2,13,12
22894,906,37,497,2013,3,Yes,2,1.8,145000,4,2,3,12,0
2666,642,35,245,2012,3,Yes,4,2.0,292331,4,2,2,11,0
7527,906,22,262,2005,2,No,4,1.5,150000,4,1,3,8,4
9000,1268,47,330,2012,6,No,2,1.5,83000,4,2,3,12,4
54458,694,50,1123,2014,7,Yes,7,2.2,83126,4,2,3,12,4
16621,765,42,670,2015,3,No,4,2.0,79000,4,3,3,4,8
21326,906,37,618,2012,2,Yes,4,1.5,162000,4,2,3,7,0
15053,906,38,660,2012,3,No,4,2.4,178528,6,3,3,14,0
37066,1091,50,1037,2016,6,Yes,7,2.5,91804,4,2,3,7,4
19800,906,48,875,2002,5,Yes,4,3.2,213866,6,4,1,11,10
22400,738,29,450,2017,3,Yes,4,1.4,68000,4,4,3,13,12
36567,1091,50,1037,2016,6,Yes,7,2.5,104112,4,2,3,12,4
2195,915,48,974,2014,3,Yes,7,3.0,110270,6,2,1,13,12
23301,1292,50,745,2016,3,Yes,3,3.0,31045,4,2,3,11,4
5018,779,37,573,2013,3,Yes,2,2.5,190549,4,2,3,11,12
46919,696,50,1123,2013,7,Yes,7,2.2,138742,4,2,3,13,4
7840,906,32,267,1999,7,No,4,1.8,225000,4,2,2,16,2
21953,781,37,573,2012,3,Yes,4,2.5,110000,4,3,3,5,10
32615,906,37,497,2016,3,No,2,1.8,239680,4,2,3,13,0
27911,906,37,573,2012,3,Yes,2,2.5,122000,6,2,3,13,0
17038,629,50,478,2015,3,Yes,7,1.6,43457,4,2,3,7,4
19130,584,29,608,2014,3,Yes,4,1.8,107200,6,3,3,9,8
8154,777,37,573,2014,3,Yes,4,2.5,53310,4,2,3,11,12
15524,1024,37,573,2010,3,No,2,2.5,184000,6,2,3,13,8
2430,528,50,648,2014,3,Yes,4,1.6,127870,4,2,3,11,12
627,1018,48,974,2011,3,Yes,4,3.0,143494,6,2,1,13,12
25089,906,22,220,2015,3,No,4,2.5,108000,4,2,3,7,8
6586,906,58,225,1998,11,No,1,1.6,200000,4,4,3,7,2
17092,906,37,687,2010,2,No,2,1.8,164000,4,2,3,4,6
6899,790,9,282,2009,3,Yes,4,1.6,50549,4,2,3,7,4
8963,687,9,282,2010,3,Yes,4,1.6,128216,4,2,3,16,4
30577,906,42,603,2006,11,No,7,2.4,197500,4,4,1,5,0
706,753,38,660,2012,3,Yes,2,2.4,224706,4,2,3,12,12
392,781,37,573,2012,3,Yes,2,2.5,314373,4,2,3,13,12
13877,779,37,573,2013,3,No,4,2.5,176000,4,3,3,13,5
37006,906,26,1027,2017,7,No,4,1.6,39000,4,4,3,13,4
46728,906,37,733,2012,7,Yes,2,3.5,114000,4,2,2,12,12
220,1194,37,398,2013,7,Yes,4,4.0,239342,6,2,2,7,12
18679,530,50,649,2013,3,Yes,4,1.6,130000,4,2,3,12,4
24462,640,38,660,2013,3,Yes,4,2.0,74000,4,3,3,12,12
11227,585,50,683,2013,2,No,4,1.8,75000,4,2,3,12,8
220,586,36,312,2012,2,Yes,2,1.8,149981,4,2,3,13,12
15367,906,22,594,2005,7,No,3,4.0,196000,6,4,2,11,6
13485,843,37,497,2008,2,No,2,1.5,92000,4,1,3,13,16
314,1172,46,455,2011,3,Yes,7,3.5,132630,6,2,1,7,12
392,784,42,512,2017,3,Yes,4,1.5,73909,4,2,3,11,12
3763,906,21,318,2002,3,No,4,2.0,16700,4,3,2,7,4
16400,906,37,497,2011,2,Yes,2,1.8,124000,4,1,3,13,12
16308,906,42,603,2006,4,No,7,2.0,22500,4,4,3,12,2
10092,790,40,282,2009,3,Yes,4,1.6,96959,4,2,3,13,4
36068,777,50,1037,2014,6,Yes,7,2.5,85933,4,2,3,7,4
24709,640,54,891,2013,7,Yes,7,2.0,88000,4,2,3,16,4
5018,779,37,573,2013,3,Yes,2,2.5,190549,4,2,3,11,12
10976,528,22,268,2014,2,Yes,4,1.6,91000,4,2,3,6,8
44047,697,47,1062,2015,3,Yes,4,1.8,62137,4,2,3,7,4
7840,906,48,351,2002,5,Yes,4,2.5,205000,6,3,1,7,6
20382,765,50,680,2015,3,Yes,4,2.0,36223,4,2,3,7,4
9722,906,22,594,2004,7,No,1,3.3,216000,6,4,2,7,4
42717,891,50,1123,2016,7,Yes,7,2.0,122409,4,2,3,16,4
2901,751,50,1123,2013,7,Yes,4,2.4,150440,4,2,3,7,11
706,753,50,680,2012,3,Yes,2,2.4,243051,4,2,3,12,12
18817,779,29,608,2013,3,Yes,4,2.5,115000,10,2,3,7,12
27598,906,46,666,2009,3,No,7,2.2,278000,6,3,1,7,8
8154,919,48,788,2012,7,Yes,7,3.0,103458,6,2,2,12,0
10663,906,58,134,2000,3,No,1,2.0,203000,4,4,3,7,4
549,1138,50,805,2013,5,Yes,4,3.8,93470,6,2,1,12,12
941,900,50,1123,2015,7,Yes,4,2.4,107106,4,2,3,12,12
50,906,47,607,2012,3,No,2,1.5,80000,4,2,3,1,0
32409,770,50,1038,2016,7,Yes,7,1.7,172858,4,2,3,12,4
15423,836,50,1038,2010,7,Yes,7,2.0,138196,4,2,3,7,4
11290,891,50,680,2016,3,Yes,3,2.0,259733,4,2,3,7,4
26927,642,50,1038,2012,7,Yes,7,2.0,88651,4,2,3,12,4
13172,1024,29,197,2010,2,Yes,4,2.5,105000,5,3,3,5,10
17249,562,40,454,2015,3,Yes,4,1.4,91200,4,2,3,11,6
8781,1356,58,1251,2005,11,No,1,1.6,146300,4,4,3,12,2
7683,906,46,392,1999,3,No,1,1.8,250000,4,4,1,16,4
6272,586,40,454,2012,3,No,4,1.8,129023,4,2,3,12,12
21639,906,40,736,2012,2,Yes,4,1.4,117000,4,2,3,5,8
47042,1325,37,913,2019,7,No,4,2.5,2565,4,2,2,12,8
14583,1249,37,573,2017,3,Yes,4,2.5,74029,4,2,3,16,12
22947,1099,54,1075,2010,7,Yes,7,2.7,195000,4,2,3,12,4
24148,1018,48,887,2011,3,Yes,4,3.0,150000,6,3,1,16,12
13642,764,40,859,2015,7,Yes,4,2.0,31892,4,2,3,11,4
24415,707,50,1038,2011,7,Yes,7,2.0,174308,4,2,3,13,4
2600,906,29,58,1997,2,No,4,1.6,3568,4,4,3,5,2
28225,906,42,329,2015,7,No,4,1.6,98000,4,3,3,7,8
17484,1324,50,805,2010,3,Yes,4,3.3,235729,4,2,3,7,4
40769,777,37,1132,2014,7,No,4,2.5,20800,4,3,2,12,12
10663,934,21,360,2015,7,Yes,4,2.5,81058,4,2,2,7,0
17346,862,50,1037,2011,8,Yes,7,2.5,220000,4,2,3,15,4
392,1246,17,67,2008,2,Yes,4,2.3,254542,4,2,3,13,12
5018,779,37,573,2013,3,Yes,2,2.5,124184,4,2,3,7,12
6115,1282,40,717,2007,7,Yes,7,2.0,75574,4,2,3,7,4
3700,906,58,225,1992,3,No,4,1.8,11111,4,2,3,9,3
27654,629,50,649,2015,3,Yes,7,1.6,87521,4,2,3,12,4
5488,765,48,504,2015,3,Yes,4,2.0,87358,4,2,1,12,12
549,1104,35,399,2015,7,Yes,4,3.0,71717,6,2,2,11,0
8781,906,17,195,2004,6,No,3,2.3,170000,4,2,3,7,4
25591,639,54,891,2014,7,Yes,7,2.0,75661,4,2,3,11,4
392,934,37,573,2015,3,Yes,4,2.5,113053,4,2,3,16,12
9879,831,5,154,2018,3,Yes,4,1.5,51050,4,2,3,16,12
14426,761,37,497,2010,3,No,2,1.8,170000,4,1,3,16,10
1882,1053,46,455,2014,3,Yes,4,3.5,146395,6,2,1,13,12
9408,831,37,573,2011,3,Yes,2,2.4,248178,4,3,3,12,10
22894,906,22,594,2005,7,Yes,3,4.0,16000,6,3,2,16,4
35902,777,50,1037,2014,6,Yes,7,2.5,117917,4,2,3,7,4
119172,906,46,1239,1943,3,Yes,4,2.2,69000,4,2,1,12,0
15850,836,50,680,2010,3,Yes,4,2.0,155573,4,2,3,7,4
10976,831,22,268,2017,3,No,4,1.6,64765,4,2,3,12,6
14113,906,46,718,2003,7,Yes,4,3.2,141800,6,3,2,7,8
39201,751,37,913,2013,7,No,4,2.4,92800,4,2,2,14,6
2500,906,29,51,1989,2,Yes,4,1.8,123457,4,4,3,16,0
11917,639,42,512,2014,3,Yes,4,2.0,105873,4,2,3,11,12
47042,906,52,1181,2013,7,No,4,3.6,37500,6,4,2,7,4
4700,906,58,74,1999,3,Yes,1,3.0,180000,6,4,1,11,12
13799,906,37,497,2007,2,No,2,1.6,182400,4,2,3,5,6
51689,831,50,1038,2017,7,Yes,4,1.6,41551,4,2,3,11,4
15132,687,50,649,2010,3,Yes,4,1.6,103149,4,2,3,7,4
22894,1051,38,660,2016,3,No,4,2.4,36500,4,2,3,12,6
58391,722,42,1104,2014,5,Yes,4,2.3,59340,4,2,3,5,4
12231,906,27,489,2006,6,Yes,4,1.4,57000,4,3,3,16,12
10976,528,50,649,2014,3,Yes,4,1.6,75000,4,2,3,7,4
25763,639,40,717,2014,7,Yes,7,2.0,98033,4,2,3,13,4
65858,1017,46,713,2017,3,Yes,4,2.0,71520,6,3,1,11,10
19130,1194,37,398,2013,3,Yes,4,4.0,57554,6,2,2,7,12
8154,906,47,1062,2005,2,No,4,1.7,160000,4,1,3,7,0
14740,906,37,1159,2001,7,No,1,2.7,247000,4,2,2,11,4
21639,1016,38,660,2017,3,Yes,4,2.0,33005,4,2,3,11,4
50178,906,48,788,2010,7,Yes,7,3.0,180000,6,3,2,11,8
10976,906,48,351,2001,3,Yes,4,2.5,201000,6,4,1,8,6
7840,928,58,225,2007,2,No,4,1.4,200000,4,4,3,11,6
18503,779,29,608,2013,3,Yes,4,2.5,61900,5,3,3,13,8
28909,642,50,1123,2012,7,Yes,7,2.0,120000,4,2,3,12,4
30,906,37,497,2006,3,No,2,1.5,150000,4,2,3,12,0
93371,1156,42,1192,2017,7,Yes,4,2.3,55000,4,2,3,11,4
12388,761,37,497,2010,2,No,2,1.8,141000,4,2,3,11,12
2509,642,48,809,2012,3,Yes,4,2.0,237933,4,2,1,16,12
4391,906,58,134,1998,3,No,1,1.6,30000,4,4,3,12,2
16935,765,42,512,2015,3,Yes,4,2.0,71454,4,2,3,11,0
20385,906,38,688,2011,3,Yes,3,1.6,40000,4,2,3,7,6
11290,906,29,450,2006,3,Yes,4,2.5,288000,5,4,3,11,6
22580,906,40,736,2011,2,Yes,6,1.4,248000,4,2,3,13,0
30185,751,52,982,2013,7,Yes,4,2.4,105568,4,2,3,5,4
33236,770,50,1038,2016,7,Yes,7,1.7,175200,4,2,3,7,4
16741,707,54,1074,2011,7,Yes,7,2.0,181727,4,2,3,12,4
2822,906,29,75,1996,2,No,1,2.0,111111,4,4,3,11,2
20347,640,40,717,2013,7,Yes,7,2.0,170000,4,2,3,11,4
10663,1327,21,360,2018,3,Yes,4,2.5,32435,4,2,2,11,12
38737,765,50,805,2015,5,Yes,4,2.0,93000,4,2,3,12,4
392,781,37,573,2012,3,Yes,2,2.5,314373,4,2,3,13,12
24183,639,50,1038,2014,7,Yes,7,2.0,42701,4,2,3,12,4
26306,1091,50,1037,2016,8,Yes,7,2.5,199596,4,2,3,7,4
5645,1324,37,733,2010,7,Yes,2,3.3,264877,6,2,2,12,12
15367,640,50,680,2013,3,Yes,4,2.0,31381,4,2,3,12,4
14426,906,46,451,2003,7,Yes,7,2.7,210000,6,3,2,7,6
3293,645,37,497,2011,5,Yes,2,1.8,229461,4,2,3,11,12
10976,906,46,392,2001,3,No,4,2.0,20000,4,4,1,16,8
1490,697,50,649,2015,3,Yes,4,1.8,178686,4,2,3,7,12
23521,1058,37,733,2012,7,Yes,4,3.5,140966,6,2,2,11,12
3136,919,46,714,2012,7,Yes,7,3.0,180251,6,2,2,12,12
10036,906,46,327,2002,3,Yes,3,2.6,300000,6,3,1,11,8
49751,891,50,680,2016,3,Yes,4,2.0,17996,4,2,3,12,4
2352,1273,36,263,2015,3,Yes,4,3.5,80856,6,2,2,11,12
18660,764,38,660,2015,3,Yes,4,2.0,33985,4,2,3,12,4
21953,528,22,442,2014,7,No,4,1.6,17600,4,3,3,12,10
2300,906,42,33,1999,5,Yes,4,2.5,130000,6,4,3,7,6
3450,784,37,133,2017,2,Yes,4,1.5,67357,4,2,3,12,12
1646,777,37,573,2014,3,Yes,4,2.5,92891,4,2,3,12,12
6272,827,40,454,2010,3,Yes,4,2.0,67381,4,2,3,7,4
20698,831,47,541,2018,3,Yes,4,1.5,56261,4,2,2,16,12
862,891,36,605,2016,3,Yes,4,2.0,62938,4,2,1,11,12
4861,1058,46,455,2012,3,Yes,7,3.5,128202,6,2,1,11,12
1254,642,50,649,2012,3,Yes,4,2.0,219773,4,2,3,16,12
12544,1024,50,1037,2010,6,Yes,7,2.5,65283,4,2,3,7,4
15681,891,50,680,2016,3,Yes,3,2.0,257102,4,2,3,7,4
3450,765,50,649,2015,3,Yes,4,2.0,125890,4,2,3,14,12
47,639,50,649,2014,2,Yes,4,2.0,57590,4,2,3,13,12
43576,639,54,1075,2014,7,Yes,7,2.0,90000,4,2,3,11,4
22580,777,37,1072,2014,3,Yes,4,2.5,95000,4,3,3,11,12
26657,919,46,714,2012,7,Yes,7,3.0,271701,6,2,2,12,12
42337,906,48,1170,2009,7,Yes,4,3.5,133000,6,3,2,11,10
5883,790,9,282,2009,3,Yes,4,1.6,117685,4,2,3,7,4
53000,1327,37,573,2018,3,No,4,2.5,7000,4,3,3,7,12
627,1058,46,455,2012,3,Yes,7,3.5,318285,6,2,2,11,12
314,1172,46,455,2011,3,Yes,7,3.5,132630,6,2,1,7,12
41547,639,50,1123,2014,7,Yes,7,2.0,133169,4,2,3,12,4
16549,707,50,805,2011,5,Yes,4,2.0,107005,4,2,3,13,4
18814,586,37,497,2012,3,No,2,1.8,193000,4,2,3,13,6
1725,1099,37,96,2010,7,Yes,4,2.7,176437,4,2,2,12,12
32412,640,50,1123,2013,7,Yes,7,2.0,144000,4,2,3,7,4
6800,906,48,313,2000,3,No,4,2.5,157000,6,4,1,16,4
23521,781,37,573,2012,3,Yes,2,2.5,52000,4,1,3,7,12
19726,906,46,792,2002,11,No,7,2.2,280000,4,4,1,12,2
18189,585,46,742,2013,3,Yes,4,1.8,166400,4,3,1,11,12
8467,697,29,287,2015,3,Yes,4,1.8,115974,4,3,3,11,12
27654,836,50,1038,2010,7,Yes,7,2.0,100563,4,2,3,7,4
9095,906,46,509,1999,3,Yes,3,3.2,157000,6,3,1,12,8
24092,642,54,891,2012,7,Yes,7,2.0,78462,4,2,3,11,4
8938,843,37,497,2008,3,No,2,1.5,133016,4,2,3,8,8
18817,891,50,680,2016,3,Yes,3,2.0,287140,4,2,3,12,4
13485,906,37,497,2007,3,No,2,1.5,132000,4,1,3,13,11
25889,836,50,1038,2010,7,Yes,7,2.0,127105,4,2,3,7,4
18519,585,40,454,2013,3,Yes,4,1.8,61573,4,2,3,12,4
392,640,42,512,2013,3,Yes,2,2.0,215965,4,2,3,11,0
15500,906,46,617,2004,3,Yes,1,3.2,315994,4,2,2,7,8
131716,1017,46,1242,2017,7,Yes,4,2.0,28226,8,3,2,12,12
28539,639,17,1078,2014,7,No,4,2.0,8900,4,2,3,16,12
2500,906,3,46,1994,7,No,4,1.6,100000,4,4,2,1,0
10349,790,40,604,2009,3,No,4,1.6,58000,4,2,3,9,7
16308,584,50,649,2014,3,No,4,1.8,110000,4,3,3,9,8
9722,906,46,705,2000,3,No,7,2.2,235000,4,4,1,16,6
10036,988,37,497,2007,3,Yes,2,1.5,170000,4,1,3,5,10
862,579,37,573,2017,3,Yes,2,2.5,174923,4,2,3,11,12
24775,906,37,913,2011,7,No,4,2.5,105600,4,2,2,12,4
40769,1327,37,573,2018,3,Yes,4,2.5,31000,6,3,1,13,12
12544,765,42,492,2015,3,No,4,2.0,119000,4,4,3,7,12
14113,906,29,643,2014,3,Yes,4,1.8,130000,4,3,3,13,0
26017,640,40,717,2013,7,Yes,7,2.0,99108,4,2,3,13,4
18826,531,50,649,2012,3,Yes,4,1.6,116891,4,2,3,12,4
57698,765,50,680,2015,3,Yes,4,2.0,32170,4,2,3,13,4
28592,501,47,607,2014,2,Yes,4,1.5,119130,4,2,3,11,4
5018,779,37,573,2013,3,Yes,2,2.5,190549,4,2,3,11,12
314,781,21,360,2012,7,Yes,4,2.5,204579,4,2,2,11,0
5018,1399,36,405,2010,7,Yes,2,3.5,167222,6,2,2,11,12
314,1292,44,732,2016,3,Yes,4,3.0,50314,6,2,2,7,12
32973,640,40,717,2013,7,Yes,7,2.0,62707,4,2,3,12,4
20385,906,48,809,2009,3,Yes,4,3.0,162000,6,3,1,7,10
18189,906,37,573,2009,3,Yes,2,2.4,16320,4,1,3,7,9
11917,690,36,405,2016,7,Yes,2,3.5,59858,6,2,3,7,12
470,530,56,1118,2015,7,Yes,2,3.0,105022,6,2,2,12,12
46101,1325,37,573,2019,3,Yes,4,2.5,25816,4,2,3,11,12
20385,831,37,573,2011,3,Yes,2,2.4,150000,4,1,3,7,12
44134,891,50,680,2016,3,Yes,4,2.0,62621,4,2,3,11,4
13485,781,29,450,2012,3,Yes,4,2.5,106000,5,2,3,11,12
26657,1017,50,649,2017,3,No,4,2.0,70000,4,2,3,11,6
20698,906,37,573,2008,3,Yes,2,2.4,268800,4,1,3,12,12
39201,906,46,718,2009,7,Yes,7,3.0,120345,6,3,2,11,8
3763,518,37,573,2016,7,Yes,2,2.5,39741,4,2,3,11,12
26343,906,32,715,2015,7,No,4,2.4,45000,4,1,2,12,10
21012,640,42,841,2013,3,Yes,2,2.0,160008,5,2,3,8,10
10976,906,29,450,2005,3,Yes,4,2.5,186000,5,3,3,16,12
39201,906,37,913,2015,7,No,4,2.5,88000,4,3,2,2,12
3450,906,58,134,1989,3,No,4,2.0,300000,4,4,3,12,0
10500,906,42,436,2009,11,No,7,1.8,215000,4,4,3,10,4
20071,906,37,497,2012,2,No,2,1.8,171200,4,2,3,7,9
5645,1360,58,383,2002,8,No,4,1.6,216000,4,4,3,13,10
37633,906,36,772,2015,3,Yes,4,2.5,90000,4,3,1,7,8
6272,1268,47,607,2012,2,Yes,2,1.5,141302,4,1,3,6,2
34811,919,48,788,2012,7,Yes,7,3.0,70994,6,2,2,11,0
29479,642,48,1025,2012,7,Yes,4,2.0,102400,4,3,2,16,12
26657,906,50,1010,2013,3,Yes,4,3.3,93000,6,3,3,11,12
784,781,42,329,2012,7,Yes,2,2.5,95349,4,2,3,16,0
6899,906,58,225,1998,8,No,4,1.6,100000,4,4,3,13,4
627,639,29,450,2014,3,Yes,7,2.0,99653,4,2,3,13,0
44166,730,54,1074,2016,7,Yes,7,1.6,45220,4,2,3,11,4
3450,607,37,573,2019,3,Yes,2,2.5,9626,4,2,3,11,12
107841,1053,42,1219,2014,3,Yes,4,3.5,91193,4,2,3,12,4
15681,777,37,573,2014,3,Yes,4,2.5,115000,4,3,3,13,12
32245,639,50,1038,2014,7,Yes,7,2.0,114406,4,2,3,11,4
17876,586,50,649,2012,3,Yes,4,1.8,80000,4,3,3,12,6
9408,906,48,204,2002,5,No,4,2.0,222000,4,4,1,7,6
34419,1249,50,1037,2017,8,Yes,7,2.5,184189,4,2,3,7,4
25716,891,50,680,2016,3,Yes,3,2.0,57491,4,2,3,5,4
34108,777,50,1037,2014,6,Yes,7,2.5,97010,4,2,3,13,4
3450,906,42,603,1986,4,No,7,2.5,99999,4,4,1,16,0
3763,832,37,398,2014,7,Yes,4,2.7,64994,4,2,1,13,12
43905,906,48,1102,2010,2,Yes,7,3.0,165000,6,2,2,7,12
35438,639,50,1123,2014,7,Yes,4,2.0,15000,4,3,3,14,12
21699,642,40,756,2012,3,Yes,4,2.0,65006,4,2,3,7,4
20228,891,50,663,2016,3,Yes,4,2.0,25077,4,2,3,5,8
2195,1091,37,573,2016,3,Yes,4,2.5,114389,4,2,3,16,12
69502,1079,50,680,2018,3,Yes,4,2.0,28750,4,2,3,13,4
9722,583,42,482,2011,3,No,4,1.6,216000,4,2,3,16,4
15994,906,50,649,2013,3,No,4,1.8,45000,4,2,3,7,8
470,1249,37,573,2017,3,Yes,4,2.5,63083,4,2,3,11,12
40769,917,46,714,2013,7,Yes,7,3.0,244800,6,2,2,12,8
13796,836,50,805,2010,5,Yes,4,2.0,170000,4,2,3,11,4
53154,891,50,1123,2016,7,Yes,7,2.0,102313,4,2,3,12,4
33086,906,48,809,2014,3,Yes,4,2.0,127000,4,3,1,11,10
14426,761,37,497,2010,3,No,4,1.8,225600,4,2,3,13,8
14583,911,50,1123,2010,7,Yes,7,2.2,61146,4,2,3,12,4
21953,906,50,649,2016,3,Yes,4,1.8,69000,16,2,3,7,16
6272,629,42,482,2015,3,No,4,1.6,93500,4,2,3,7,10
40183,1091,50,1037,2016,8,Yes,7,2.5,92003,4,2,3,11,4
22567,640,40,756,2013,3,Yes,4,2.0,201612,4,2,3,12,4
5959,906,46,392,1996,3,No,1,1.8,280000,4,4,1,12,2
14113,906,37,667,2013,2,No,2,1.5,100000,4,1,3,12,6
