Price,Levy,Manufacturer,Model,Prod._year,Category,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box_type,Drive_wheels,Color,Airbags
10663,1268,40,673,2012,2,No,2,1.5,62000,4,2,3,10,4
549,1249,40,538,2017,3,Yes,4,2.5,63149,4,3,3,4,12
17249,586,50,669,2012,3,Yes,4,1.8,130000,4,3,3,12,8
21953,906,42,1005,2006,6,No,7,2.9,300000,5,1,1,14,0
20071,906,35,712,2012,8,No,4,2.0,176352,4,4,3,14,11
18503,906,38,778,2004,6,No,7,2.4,185641,4,1,1,14,4
21953,1091,21,371,2016,8,No,4,2.5,63000,4,2,2,1,8
470,753,50,604,2012,3,Yes,2,2.4,202864,4,3,3,6,0
12231,707,38,425,2011,1,No,4,2.0,160000,4,3,3,16,6
5959,906,12,172,2002,2,No,3,1.5,11000,4,4,3,6,4
39201,517,40,675,2014,3,Yes,2,3.5,166560,6,3,2,12,12
11143,583,50,475,2011,3,Yes,7,1.6,70560,4,3,3,14,4
32929,1172,42,1073,2011,3,Yes,4,3.5,108000,6,4,2,12,12
45872,690,41,635,2016,2,Yes,4,1.5,35934,4,3,3,12,4
39559,1091,50,1038,2016,9,Yes,7,2.5,94000,4,3,3,16,4
549,1292,42,614,2016,8,Yes,4,3.0,86189,6,3,2,6,0
46919,696,50,1069,2013,8,Yes,7,2.2,138742,4,3,3,16,4
12544,642,38,479,2012,3,No,4,2.0,139010,4,3,3,16,0
12585,687,50,669,2010,3,Yes,4,1.6,128965,4,3,3,14,4
392,697,40,370,2015,3,Yes,4,1.8,133408,4,3,3,12,12
13485,751,50,604,2013,3,Yes,2,2.4,96165,4,3,3,6,8
21652,707,50,1017,2011,8,Yes,7,2.0,161345,4,3,3,8,4
14740,906,47,659,2004,3,Yes,4,3.0,280000,6,4,1,16,8
7370,1018,42,790,2011,8,Yes,7,3.0,174101,6,3,2,12,12
2822,1202,23,46,2001,2,No,4,1.4,135000,4,1,3,4,4
12849,687,50,669,2010,3,Yes,4,1.6,113861,4,3,3,8,4
627,586,25,315,2012,2,Yes,2,1.8,142394,4,3,3,14,0
9408,906,42,385,2000,3,No,1,2.0,19000,4,4,1,8,6
9095,906,9,390,2005,9,No,4,1.6,287140,4,1,3,14,4
10349,906,40,194,1999,8,No,4,2.7,245000,4,3,2,8,4
21953,906,40,549,2015,3,No,2,1.8,67200,4,3,3,12,8
1568,906,23,275,2009,2,No,4,1.5,95000,4,3,3,8,4
4391,900,44,682,2015,3,Yes,4,2.4,57960,4,3,3,8,12
46101,891,47,827,2016,3,Yes,4,2.0,23000,4,4,1,16,12
38731,1249,50,1038,2017,9,Yes,7,2.5,30066,4,3,3,16,4
5175,639,47,1009,2014,4,Yes,4,2.0,107003,4,3,2,14,12
24148,753,50,1017,2012,8,Yes,4,2.4,121300,4,3,2,6,6
30326,777,50,1038,2014,10,Yes,7,2.5,245603,4,3,3,12,4
11290,891,50,604,2016,3,Yes,3,2.0,257646,4,3,3,8,4
7840,906,12,377,2012,3,No,4,2.0,125000,4,4,3,8,12
18189,586,50,805,2012,3,Yes,4,1.8,48000,4,4,3,12,12
17249,1141,25,593,2009,3,Yes,2,2.4,264000,4,4,3,6,10
11290,891,50,604,2016,3,Yes,3,2.0,279787,4,3,3,8,4
9408,1268,40,673,2012,2,No,2,1.5,88000,4,3,3,8,8
25089,585,40,965,2013,2,No,2,1.8,65649,4,2,3,7,9
15681,906,40,353,2011,2,No,4,1.8,99000,4,3,3,14,0
22580,1017,42,178,2017,3,Yes,4,2.0,50930,4,3,1,12,12
15994,1051,50,604,2016,3,No,4,2.4,93000,4,3,3,14,12
23082,502,41,635,2013,2,Yes,2,1.5,87000,4,3,3,14,4
16308,777,40,538,2014,3,No,4,2.5,96000,4,4,3,12,10
30734,1053,42,496,2014,3,Yes,7,3.5,200179,6,3,2,12,12
8624,642,43,452,2012,3,Yes,7,2.0,62649,4,3,3,14,4
4547,906,9,215,2001,2,No,4,1.8,230000,4,3,3,6,2
8097,790,8,274,2009,3,Yes,4,1.6,130000,4,3,3,12,4
6899,915,47,1049,2014,8,Yes,4,3.0,224938,6,3,2,14,12
19002,502,40,673,2013,2,Yes,4,1.5,49000,4,3,3,6,4
17553,966,50,754,2009,4,Yes,4,2.0,120219,4,3,3,16,4
24462,906,33,654,2009,4,Yes,4,3.2,100000,6,4,2,12,6
18660,1024,50,1038,2010,9,Yes,7,2.5,54963,4,3,3,8,4
2587,753,44,682,2012,3,Yes,4,2.4,125442,4,3,3,16,12
7317,1024,50,1038,2010,9,Yes,7,2.5,71517,4,3,3,15,4
392,707,44,75,2011,4,Yes,4,2.0,226544,4,3,3,8,12
21639,934,40,538,2015,3,No,4,2.5,178000,4,4,3,12,12
12231,906,35,383,2002,4,No,4,3.0,176000,6,3,2,1,4
6144,1282,43,703,2007,8,Yes,7,2.0,68075,4,3,3,8,4
17876,906,38,730,2013,2,No,2,2.0,160000,4,2,3,16,10
27921,777,50,1038,2014,9,Yes,7,2.5,184700,4,3,3,8,4
12585,1047,50,669,2007,3,Yes,4,1.6,126184,4,3,3,8,4
23521,906,52,978,2011,8,No,3,2.4,104000,4,3,2,16,10
10976,781,31,443,2012,3,Yes,4,2.5,70000,5,3,3,14,10
549,810,50,669,2016,3,Yes,4,1.8,47422,4,3,3,12,12
12544,906,47,595,2003,8,Yes,4,3.0,206000,6,4,2,8,12
9722,609,40,538,2018,3,Yes,2,2.5,127515,4,3,3,12,12
314,1172,42,496,2011,3,Yes,7,3.5,132630,6,3,1,8,12
10036,843,40,549,2008,2,No,4,1.5,13000,4,3,3,14,12
627,1058,42,496,2012,3,Yes,7,3.5,318285,6,3,2,12,12
627,584,31,443,2014,3,Yes,4,1.8,121010,4,3,3,16,12
14426,906,42,496,2005,3,Yes,3,3.5,279000,6,4,1,5,8
6743,1099,50,741,2010,3,Yes,3,2.7,66000,4,3,3,12,4
2822,906,31,59,1996,2,No,1,2.0,111111,4,1,3,12,2
27924,777,50,1038,2014,9,Yes,7,2.5,174485,4,3,3,8,4
10349,1268,40,673,2012,2,No,2,1.5,131000,4,3,3,12,6
39201,1091,50,1038,2016,10,Yes,7,2.5,182821,4,3,3,8,4
15681,891,50,604,2016,3,Yes,3,2.0,248705,4,3,3,8,4
392,640,38,424,2013,8,Yes,4,2.0,69813,4,3,3,1,12
45633,1091,50,1038,2016,10,Yes,7,2.5,93000,4,3,3,14,4
13799,906,46,478,2009,2,No,7,1.4,120000,3,1,3,12,6
23521,629,23,441,2015,8,No,4,1.6,101717,4,1,3,8,12
7840,906,35,300,2003,8,No,4,2.0,14500,6,4,2,8,4
19943,642,50,1017,2012,8,Yes,7,2.0,102156,4,3,3,14,4
21012,906,40,538,2011,3,No,4,2.5,154000,4,4,3,4,8
7997,583,8,274,2011,3,Yes,4,1.6,58284,4,3,3,14,4
10036,906,23,451,2004,8,Yes,4,1.9,200000,2,3,3,8,2
16894,836,57,1076,2010,8,Yes,7,2.0,125005,4,3,3,8,4
23834,906,25,732,2007,8,Yes,2,3.3,14000,6,3,2,12,10
9722,906,26,268,2007,2,No,4,1.6,93000,4,4,3,6,4
3763,779,40,538,2013,3,Yes,2,2.5,124912,4,3,3,14,12
45044,765,57,1048,2015,8,Yes,7,2.0,102118,4,3,3,6,4
10976,906,42,416,2004,4,No,4,2.4,89000,4,4,1,8,10
15612,862,50,1038,2011,10,Yes,7,2.5,259306,4,3,3,15,4
14301,781,50,1038,2012,9,Yes,7,2.5,59304,4,3,3,8,4
14269,1324,40,675,2010,8,Yes,2,3.3,300366,6,3,2,6,12
13423,707,50,604,2011,3,Yes,4,2.0,64666,4,3,3,14,4
7997,906,42,319,2003,4,Yes,4,3.2,300000,6,4,1,6,6
20385,906,41,812,2010,8,Yes,4,3.5,176000,6,3,2,12,8
22266,906,35,644,2004,8,Yes,1,3.0,208000,6,3,2,8,2
20382,765,50,604,2015,3,Yes,4,2.0,36223,4,3,3,8,4
36692,906,42,1097,2008,8,Yes,7,3.0,172000,6,4,2,12,12
4077,906,47,130,1995,2,No,4,1.6,250000,4,3,1,12,1
7840,1094,43,703,2008,8,Yes,7,2.0,54278,4,3,3,14,4
21181,642,57,887,2012,8,Yes,7,2.0,114853,4,3,3,12,4
38762,784,41,635,2017,2,Yes,4,1.5,27428,4,3,3,4,4
16935,1017,50,604,2017,3,Yes,3,2.0,227911,4,3,3,14,4
18660,650,43,752,2016,3,Yes,4,1.4,9470,4,3,3,8,8
5802,906,21,439,2002,2,No,4,2.5,150000,4,3,2,1,2
7056,530,23,441,2013,8,Yes,4,1.6,312118,4,3,3,12,0
19416,583,50,669,2011,3,Yes,4,1.6,141799,4,3,3,14,4
6272,906,42,495,1997,3,No,1,2.0,165000,4,3,1,6,6
21169,906,38,846,2004,6,No,7,2.0,239000,4,1,1,14,4
16480,707,50,1017,2011,8,Yes,7,2.0,245312,4,3,3,8,4
10381,583,50,497,2011,2,Yes,7,1.6,56581,4,3,3,12,4
21953,906,31,613,2017,3,Yes,4,1.8,39000,4,3,3,5,12
15257,707,50,604,2011,3,Yes,4,2.0,163374,4,3,3,16,4
18503,585,40,549,2013,2,No,2,1.8,51000,4,3,3,14,8
18826,583,50,669,2011,3,Yes,4,1.6,87210,4,3,3,8,4
15053,585,50,669,2013,2,Yes,4,1.8,206400,4,4,3,12,6
40688,1091,50,1038,2016,10,Yes,7,2.5,135206,4,3,3,14,4
15524,1024,40,538,2010,3,No,2,2.5,184000,6,3,3,16,8
25089,781,40,538,2012,3,No,2,2.5,99000,4,3,3,8,12
14247,836,50,604,2010,3,Yes,4,2.0,63655,4,3,3,12,4
31361,906,40,538,2015,3,Yes,2,2.5,163000,6,3,3,14,0
35617,765,43,703,2015,8,Yes,7,2.0,123843,4,3,3,16,4
6899,640,50,604,2013,3,Yes,3,2.0,68633,4,3,3,8,4
21326,906,40,549,2012,3,Yes,2,1.8,128000,4,3,3,4,6
5645,906,35,314,1998,8,No,4,1.8,125000,4,3,2,1,4
549,585,40,549,2013,8,Yes,2,1.8,298248,4,3,3,14,12
34657,777,50,1038,2014,9,Yes,7,2.5,154672,4,3,3,8,4
41221,891,50,1069,2016,8,Yes,7,2.0,163401,4,3,3,6,4
1254,1058,38,670,2012,8,Yes,4,3.5,115485,6,3,3,6,12
10036,639,50,604,2014,3,Yes,3,2.0,319850,4,3,3,8,4
15063,707,50,1017,2011,8,Yes,7,2.0,58401,4,3,3,14,4
392,585,40,549,2013,8,Yes,2,1.8,114526,4,3,3,14,12
706,765,21,338,2015,3,Yes,4,2.0,111285,4,3,2,12,0
392,779,40,538,2013,3,Yes,2,2.5,232032,4,3,3,8,12
17249,687,23,441,2010,8,Yes,4,1.6,89000,4,3,3,14,0
11604,906,40,549,2007,3,Yes,2,1.5,300000,4,2,3,8,16
21326,906,50,475,2016,3,No,4,1.6,80000,4,4,3,14,6
13172,690,43,742,2016,3,No,4,1.5,86000,4,4,3,8,8
14113,906,38,594,1999,6,No,7,2.5,136000,4,1,1,14,2
17249,779,31,613,2013,3,Yes,4,2.5,90000,5,4,3,8,10
15681,891,50,604,2016,3,Yes,3,2.0,255591,4,3,3,8,4
2587,1079,40,541,2018,8,Yes,4,2.0,16213,4,3,3,16,12
15681,906,50,643,2011,2,No,4,1.6,72000,4,4,3,10,12
7840,906,31,205,2002,2,No,3,1.4,126000,4,3,3,6,4
6586,919,47,595,2012,8,Yes,7,3.0,274098,6,3,2,14,0
314,1079,40,194,2018,3,Yes,4,2.0,33122,4,3,3,6,12
29793,906,25,1035,2008,8,Yes,2,3.3,304000,6,2,2,11,12
18817,690,41,635,2016,2,No,4,1.5,49600,4,3,3,14,6
14269,552,41,635,2011,2,No,4,1.5,80000,4,3,3,14,8
10349,584,31,443,2014,3,Yes,4,1.8,70000,4,3,3,8,12
18817,502,40,676,2013,3,No,4,1.5,65000,4,2,3,7,10
18503,503,40,676,2012,2,Yes,2,1.5,99922,4,4,3,14,12
45025,639,50,1069,2014,8,Yes,7,2.0,106806,4,3,3,16,4
9408,906,42,495,1993,3,No,4,2.0,219529,4,1,1,3,0
392,640,38,544,2013,3,Yes,2,2.0,215965,4,3,3,12,0
36110,924,31,613,2017,3,Yes,4,1.8,27728,6,4,3,8,8
35736,777,50,1038,2014,9,Yes,7,2.5,110483,4,3,3,15,4
21012,906,40,839,2012,2,No,6,1.8,108773,4,3,3,16,10
20385,906,42,740,2006,8,Yes,4,3.5,176000,6,3,2,5,8
9408,777,40,538,2014,3,Yes,4,2.5,128000,4,4,3,12,0
13799,906,16,391,2010,10,No,4,2.0,63000,4,3,3,12,6
1725,777,43,742,2014,3,Yes,4,2.5,310061,4,3,3,6,12
19933,531,50,669,2012,3,Yes,4,1.6,134000,4,3,3,14,4
5175,906,21,458,2003,2,No,4,1.5,160000,4,3,3,4,2
784,528,23,441,2014,8,Yes,4,1.6,158280,4,3,3,14,0
1900,906,38,27,2001,9,No,4,2.2,11111,5,3,3,6,6
15000,906,38,544,2010,3,Yes,4,2.5,22560,8,2,3,14,8
14897,836,50,1017,2010,8,Yes,7,2.0,52997,4,3,3,8,4
941,1058,25,256,2012,8,Yes,2,3.5,232357,6,3,2,12,12
24148,906,40,549,2013,2,No,2,1.8,118000,4,3,3,7,12
47377,879,50,669,2019,3,Yes,4,1.6,8737,4,3,3,14,4
34889,831,41,777,2018,4,Yes,4,1.5,16125,4,3,3,12,4
1646,1292,42,614,2016,8,Yes,4,3.0,59099,6,3,2,14,0
28241,528,50,669,2014,3,Yes,4,1.6,112843,4,3,3,16,4
8781,988,40,549,2007,2,No,2,1.5,154000,4,3,3,6,12
28532,830,40,673,2019,2,Yes,4,1.5,25000,4,3,3,8,4
15994,1104,47,595,2015,8,Yes,4,3.0,204461,6,3,2,14,0
34419,640,57,1048,2013,8,Yes,7,2.0,95430,4,3,3,8,4
44875,930,50,1017,2018,8,Yes,7,1.7,87862,4,3,3,14,4
37633,906,50,1065,2017,8,Yes,4,2.0,131200,6,4,3,16,8
12544,584,50,669,2014,3,No,7,1.8,105000,4,4,3,8,6
15681,906,38,424,2008,8,Yes,2,2.3,146000,4,2,2,16,8
13589,836,50,604,2010,3,Yes,4,2.0,82764,4,3,3,12,4
15994,761,40,549,2010,2,Yes,2,1.8,118000,4,4,3,6,10
16766,836,50,1017,2010,8,Yes,7,2.0,205000,4,3,3,16,4
7683,906,42,385,1999,3,No,1,1.8,250000,4,1,1,6,4
16935,906,47,595,2004,8,Yes,7,3.0,250000,8,4,2,6,0
4234,586,43,452,2012,3,Yes,4,1.8,114776,4,3,3,12,12
37564,877,50,1017,2017,8,Yes,7,1.7,202758,4,3,3,16,4
21953,640,57,1048,2013,8,Yes,7,2.0,288024,4,3,3,8,4
8311,906,23,228,2005,3,No,4,1.5,16023,3,3,3,14,4
7000,906,42,191,1999,3,No,3,2.0,250000,4,4,1,14,0
7213,906,47,301,2000,3,Yes,4,2.5,190000,6,4,1,1,4
39201,906,47,595,2010,8,Yes,7,3.5,267632,6,4,1,12,0
784,765,25,146,2015,8,Yes,4,2.0,109336,4,3,2,16,12
627,1172,42,496,2011,3,Yes,7,3.5,230696,6,3,2,12,12
784,781,38,424,2012,8,Yes,2,2.5,95349,4,3,3,6,0
29793,810,31,613,2016,3,Yes,4,1.8,80000,4,4,3,14,14
20071,781,40,538,2012,3,No,4,2.5,84000,4,4,3,8,12
13485,530,50,475,2013,3,No,4,1.6,90000,4,3,3,8,10
18817,906,40,673,2014,3,No,2,1.5,64000,4,3,3,10,8
6272,777,40,538,2014,3,Yes,4,2.5,55811,4,3,3,12,12
22580,1017,42,178,2017,3,Yes,4,2.0,50930,4,3,1,12,12
12858,1018,42,788,2011,8,Yes,7,3.0,137270,6,3,2,16,12
5018,779,40,538,2013,3,Yes,2,2.5,190549,4,3,3,12,12
10976,1268,40,673,2012,2,No,2,1.5,67000,4,2,3,8,4
18817,609,40,538,2018,3,Yes,2,2.5,35058,4,3,3,14,12
28059,639,43,857,2014,8,Yes,7,2.0,73650,4,3,3,8,4
10976,906,40,263,2005,2,No,4,1.5,121000,4,1,3,8,2
470,753,50,604,2012,8,Yes,2,2.4,123862,4,3,3,14,0
37006,1036,47,827,2015,3,Yes,4,2.8,38415,4,4,2,12,12
18189,640,38,715,2013,3,Yes,2,2.0,174400,4,2,3,12,6
9095,843,40,549,2008,2,No,2,1.5,205000,4,3,3,1,8
20698,934,23,522,2015,8,Yes,4,2.5,136000,4,3,2,8,0
22580,1077,50,1017,2019,3,Yes,4,2.0,31200,4,3,2,6,12
16400,906,31,443,2011,3,Yes,4,2.5,136000,4,4,3,12,10
28391,777,50,1038,2014,9,Yes,7,2.5,144000,4,3,3,8,4
9565,915,33,227,2014,2,Yes,4,3.0,191373,6,3,2,16,0
10973,906,42,1005,1997,6,No,7,2.4,130000,4,1,1,14,0
21012,906,24,636,2010,8,Yes,4,3.2,102000,6,4,3,14,10
14583,919,47,595,2012,8,Yes,7,3.0,229966,6,3,2,12,0
1411,640,17,124,2013,3,Yes,4,2.0,193504,4,3,3,4,0
31988,906,38,1050,2013,4,Yes,4,3.7,150000,6,4,1,4,8
11604,906,23,226,2006,3,Yes,4,2.5,150000,6,4,1,6,8
33575,880,50,669,2018,3,Yes,4,1.6,53871,4,3,3,14,4
5959,906,54,286,2004,3,No,4,2.1,96000,6,3,3,1,8
40769,906,38,1050,2015,4,No,4,3.7,150000,6,3,1,4,8
15681,562,43,452,2015,3,Yes,4,1.4,20800,4,3,1,12,6
10192,906,42,373,2006,3,Yes,4,1.7,98000,4,4,3,14,6
10506,730,23,255,2016,3,No,4,1.6,71069,4,3,3,12,6
19444,502,40,676,2013,2,Yes,2,1.5,114000,4,3,3,4,7
22894,906,40,549,2014,3,Yes,2,1.8,37000,12,3,1,4,0
16935,906,40,549,2011,3,No,2,1.8,235000,4,3,3,6,0
9408,906,21,322,2003,3,Yes,4,2.0,16000,4,4,2,14,4
1176,751,50,604,2013,3,Yes,2,2.4,216208,4,3,3,6,0
392,481,38,544,2017,3,Yes,2,2.0,89758,4,3,3,14,0
21953,690,41,635,2016,2,No,4,1.5,50400,4,2,3,15,12
18817,906,40,370,2009,3,No,3,1.8,127000,4,3,3,14,8
26657,915,47,903,2014,3,Yes,4,3.0,170000,6,3,2,12,12
3920,738,43,452,2017,3,Yes,4,1.4,52661,4,3,3,12,12
48566,1273,38,896,2015,8,Yes,4,3.5,143604,4,3,3,14,4
15053,751,50,604,2013,3,No,2,2.4,61000,6,4,3,14,12
14542,836,50,604,2010,3,Yes,4,2.0,104259,4,3,3,12,4
38260,1202,50,1069,2017,8,No,4,2.4,49000,4,4,3,8,12
549,761,40,549,2010,2,Yes,2,1.8,236539,4,3,3,14,0
470,934,23,522,2015,8,Yes,4,2.5,81685,4,3,2,14,12
5645,906,23,451,2001,8,Yes,4,2.0,270000,4,3,2,8,4
4704,906,9,123,1996,3,No,4,1.6,11000,4,1,3,16,1
4234,906,42,337,1994,3,No,4,2.2,270000,4,3,1,4,2
314,1024,38,544,2010,3,Yes,4,2.5,168960,4,3,3,8,12
3136,781,40,538,2012,3,Yes,2,2.5,159379,4,3,3,14,12
28222,696,50,1069,2013,8,Yes,7,2.2,140451,4,3,3,16,4
43905,906,47,1102,2010,2,Yes,7,3.0,165000,6,3,2,8,12
28068,640,50,1069,2013,8,Yes,7,2.0,53240,4,3,3,16,4
549,1234,12,94,2011,3,Yes,4,3.7,134157,6,3,2,12,12
10506,639,21,338,2014,3,Yes,4,2.0,142211,4,3,2,12,0
11917,906,9,440,2009,1,No,7,1.7,140000,4,1,3,8,12
26701,1055,38,954,2013,3,Yes,4,3.5,110439,4,3,3,4,4
43905,1091,40,897,2016,8,No,4,2.5,67000,4,4,2,14,8
29166,934,40,538,2015,3,Yes,4,2.5,83200,4,4,3,14,10
18503,730,50,669,2016,3,Yes,3,1.6,29864,4,3,3,8,4
10192,906,47,339,2004,4,Yes,4,2.5,142000,6,1,1,12,6
14113,906,47,301,2004,3,Yes,1,2.5,174000,6,4,1,8,12
24462,906,43,906,2014,2,Yes,6,1.4,90000,4,2,3,11,8
314,639,38,479,2014,3,Yes,4,2.0,142330,4,3,3,12,12
18817,501,38,544,2014,3,No,4,1.5,68800,4,4,3,14,12
3607,1055,25,256,2013,8,Yes,2,3.5,163010,6,3,3,12,12
25089,906,47,546,2010,3,Yes,7,3.0,197000,6,4,1,12,8
8781,906,41,635,2004,2,No,4,1.5,172000,4,3,3,16,2
25638,501,40,673,2014,2,Yes,4,1.5,35000,4,3,3,10,4
14426,831,38,424,2011,8,Yes,4,2.4,128000,4,3,2,8,8
23235,707,50,1069,2011,8,Yes,7,2.0,162000,4,3,3,16,4
25889,836,50,1017,2010,8,Yes,7,2.0,94131,4,3,3,6,4
7683,640,50,604,2013,3,Yes,3,2.0,90178,4,3,3,8,4
392,1058,42,740,2012,8,Yes,4,3.5,138766,6,3,2,8,12
7840,961,43,703,2009,8,Yes,7,2.0,76559,4,3,3,12,4
10976,584,50,669,2014,3,Yes,4,1.8,135445,4,3,3,6,0
13172,906,40,538,2007,3,No,2,2.4,102000,6,4,3,8,9
14113,761,40,549,2010,3,No,2,1.8,181022,4,3,3,12,12
18817,609,40,538,2018,3,Yes,2,2.5,35058,4,3,3,14,12
14113,586,40,549,2012,2,Yes,2,1.8,156446,4,3,3,12,0
10663,645,23,255,2011,2,Yes,4,1.8,143000,4,3,3,12,10
34692,1249,50,1038,2017,10,Yes,7,2.5,188000,4,3,3,8,4
16935,781,43,452,2018,3,No,4,1.4,15333,4,3,3,14,8
14113,1058,42,496,2012,3,Yes,4,3.5,130000,4,3,2,12,10
16621,862,31,613,2011,3,Yes,4,2.5,107000,5,4,3,14,8
29793,891,50,669,2016,3,No,4,2.0,33000,4,3,3,16,12
7840,528,38,470,2014,3,Yes,4,1.6,66888,4,3,3,16,0
24709,707,50,1017,2011,8,Yes,7,2.0,155000,4,3,3,14,4
19089,583,50,669,2011,3,Yes,4,1.6,77483,4,3,3,8,4
30420,781,40,948,2012,3,Yes,4,2.5,75000,4,4,3,14,12
9565,1058,40,675,2012,8,Yes,4,3.5,285186,6,3,3,16,12
10036,1267,40,400,2013,2,No,2,1.5,117000,4,3,3,14,6
21012,906,44,837,2012,3,Yes,4,2.0,155000,12,4,3,11,12
6247,760,43,452,2010,3,Yes,4,1.8,40772,4,3,3,12,4
2430,919,42,740,2012,8,Yes,7,3.0,221312,6,3,2,6,12
18422,503,40,673,2012,2,Yes,4,1.5,103000,4,3,3,15,4
9879,1018,42,496,2011,3,Yes,7,3.0,273186,6,3,1,14,12
10663,906,47,339,2003,3,No,4,2.5,76000,6,3,1,8,6
1176,779,31,613,2013,3,Yes,4,2.5,170254,5,3,3,12,12
22580,906,12,809,2014,3,Yes,4,2.5,193600,4,4,3,4,8
7213,906,31,117,2002,2,No,4,2.0,190000,4,1,3,8,6
23521,906,43,731,2013,2,Yes,6,1.4,102000,4,2,3,4,12
40769,900,41,533,2015,8,No,4,2.4,39700,4,2,2,14,8
12544,906,38,594,1995,1,No,7,2.5,207888,4,1,1,14,0
3450,906,38,594,1986,6,No,7,2.5,99999,4,1,1,6,0
15681,586,38,425,2012,1,No,7,1.8,23000,4,1,3,14,4
1176,530,50,475,2013,3,Yes,4,1.6,167915,4,3,3,4,12
6586,906,47,145,1997,3,Yes,4,1.8,245000,4,3,1,12,4
32305,753,52,978,2012,8,Yes,4,2.4,88000,4,3,3,16,4
18817,645,25,315,2011,3,Yes,2,1.8,143000,4,3,3,12,12
6899,906,9,123,2000,10,No,4,1.6,13000,4,1,3,5,0
28225,777,40,897,2014,8,Yes,4,2.5,116442,4,3,2,16,0
3607,781,40,538,2012,3,Yes,2,2.5,156518,4,3,3,14,12
6000,906,31,117,1998,2,No,1,1.6,272000,4,1,3,8,0
5959,966,8,274,2009,3,Yes,7,2.0,75644,4,3,3,8,4
3293,1091,12,94,2016,3,Yes,4,2.5,154862,4,3,2,4,12
7840,906,9,218,1998,1,No,1,1.8,240000,4,1,3,6,4
11886,583,50,669,2011,3,Yes,4,1.6,113660,4,3,3,16,4
32929,880,50,669,2018,3,Yes,4,1.6,54865,4,3,3,16,4
314,1017,42,178,2017,3,Yes,4,2.0,26802,4,3,1,12,12
15367,640,50,604,2013,3,Yes,4,2.0,31381,4,3,3,14,4
8781,906,17,124,2006,2,No,3,1.5,182000,4,3,3,14,6
9095,761,23,255,2010,3,No,4,1.8,94000,4,3,3,8,12
18240,583,50,669,2011,3,Yes,4,1.6,161518,4,3,3,14,4
1019,1055,25,256,2013,8,Yes,2,3.5,138038,6,3,3,14,12
7500,906,35,216,2002,3,No,4,1.8,160000,4,3,3,14,2
12544,906,17,504,2010,3,No,4,2.4,263157,4,4,3,12,0
23521,585,25,315,2013,2,Yes,2,1.8,125000,4,3,3,11,12
784,781,38,424,2012,8,Yes,2,2.5,95349,4,3,3,6,0
314,1017,42,743,2017,8,Yes,4,2.0,46413,4,3,2,6,0
38894,640,50,1069,2013,8,Yes,7,2.0,166476,4,3,3,16,4
32302,906,50,1007,2012,3,Yes,4,3.0,122000,6,3,3,14,12
25089,1292,33,499,2016,8,Yes,4,3.0,70782,6,3,2,12,12
44790,891,50,1069,2016,8,Yes,7,2.0,123206,4,3,3,14,4
13328,738,43,452,2017,3,Yes,4,1.4,78667,4,3,3,6,12
7997,1018,42,496,2011,3,Yes,7,3.0,273186,6,3,1,14,12
41055,891,43,703,2016,8,Yes,7,2.0,70922,4,3,3,14,4
34184,765,42,922,2015,4,Yes,4,2.0,43000,5,4,2,4,10
2038,1172,42,740,2011,8,Yes,7,3.5,186542,6,3,2,14,12
29793,906,40,1037,2013,3,Yes,2,2.5,200000,6,4,3,6,0
32615,891,41,777,2016,3,Yes,4,2.0,20000,4,3,3,14,4
42218,1091,50,1038,2016,9,Yes,7,2.5,96334,4,3,3,16,4
12074,707,44,682,2011,3,Yes,4,2.0,48656,4,3,3,14,4
33214,640,50,1069,2013,8,Yes,7,2.0,79730,4,3,3,14,4
8154,906,42,486,1998,3,Yes,1,3.2,220000,6,4,1,12,6
27259,642,50,1017,2012,8,Yes,7,2.0,117862,4,3,3,14,4
16621,638,44,682,2014,3,Yes,4,2.0,32193,4,3,3,12,4
392,690,25,732,2016,8,Yes,2,3.5,27038,6,3,2,14,12
5645,1079,50,669,2018,3,Yes,4,2.0,31470,4,3,3,14,12
627,642,17,124,2012,3,Yes,4,2.0,267184,4,3,2,12,0
17249,934,38,544,2015,3,No,4,2.5,112000,5,3,3,14,8
31082,777,50,1038,2014,9,Yes,7,2.5,170971,4,3,3,16,4
25089,642,31,767,2012,8,Yes,4,2.0,90000,4,4,3,8,8
38574,906,42,496,2013,3,Yes,4,3.5,143000,6,4,2,16,11
392,779,40,538,2013,3,Yes,2,2.5,232032,4,3,3,8,12
22947,642,50,1017,2012,8,Yes,7,2.0,146526,4,3,3,14,4
12231,988,40,549,2007,2,No,4,1.5,127000,4,2,3,12,8
16935,640,38,730,2013,2,Yes,2,2.0,111467,4,4,3,12,12
16308,906,31,443,2011,3,No,4,2.0,97600,6,4,3,12,10
11133,765,42,743,2015,8,Yes,4,2.0,99542,4,3,2,14,0
2038,503,41,635,2012,3,Yes,4,1.5,167158,4,3,3,16,0
22580,906,23,522,2012,8,Yes,4,2.5,115000,4,3,2,12,6
392,1079,40,541,2018,8,Yes,4,2.0,22816,4,3,3,16,12
14113,906,42,481,2002,3,Yes,7,2.7,5000,6,3,1,14,4
25089,502,40,673,2013,2,Yes,4,1.5,83362,4,3,3,12,4
32929,906,42,755,2009,8,Yes,7,3.0,172483,8,3,2,12,0
19444,906,40,549,2013,3,No,2,1.8,97386,4,2,3,4,8
11290,765,21,458,2015,3,Yes,4,2.0,55000,4,4,3,14,8
